category,scientific_name,common_names,conservation_status
Vascular Plant,Ampelopsis arborea,"Peppervine, Pepper-Vine",Conserved
Vascular Plant,Ampelopsis cordata,Peppervine,Conserved
Vascular Plant,Parthenocissus quinquefolia,Virginia Creeper,Conserved
Vascular Plant,Vitis aestivalis var. aestivalis,Summer Grape,Conserved
Vascular Plant,Vitis aestivalis var. bicolor,Summer Grape,Conserved
Vascular Plant,Vitis cinerea var. baileyana,Graybark Grape,Conserved
Vascular Plant,Vitis labrusca,"Fox Grape, Northern Fox Grape",Conserved
Vascular Plant,Vitis rotundifolia,"Muscadine, Muscadine Grape",Conserved
Vascular Plant,Vitis vulpina,"Frost Grape, Winter Grape",Conserved
Nonvascular Plant,Andreaea rothii,Roth's Andreaea Moss,Conserved
Nonvascular Plant,Andreaea rupestris,Andreaea Moss,Conserved
Nonvascular Plant,Bartramia pomiformis,Bartramia Moss,Conserved
Nonvascular Plant,Philonotis fontana,Philonotis Moss,Conserved
Nonvascular Plant,Philonotis fontana var. pumila,Philonotis Moss,Conserved
Nonvascular Plant,Philonotis longiseta,Philonotis Moss,Conserved
Nonvascular Plant,Philonotis marchica,Philonotis Moss,Conserved
Nonvascular Plant,Philonotis muehlenbergii,Muehlenberg's Philonotis Moss,Conserved
Nonvascular Plant,Blasia pusilla,Blasia,Conserved
Nonvascular Plant,Anomobryum filiforme,Filiform Anomobryum Moss,Conserved
Nonvascular Plant,Bryum argenteum,Silvergreen Bryum Moss,Conserved
Nonvascular Plant,Bryum capillare,Bryum Moss,Conserved
Nonvascular Plant,Bryum dichotomum,Bryum Moss,Conserved
Nonvascular Plant,Bryum gemmiparum,Bryum Moss,Conserved
Nonvascular Plant,Bryum lisae,Bryum Moss,Conserved
Nonvascular Plant,Bryum lisae var. cuspidatum,Bryum Moss,Conserved
Nonvascular Plant,Bryum pallens,Bryum Moss,Conserved
Nonvascular Plant,Bryum pseudotriquetrum,Common Green Bryum Moss,Conserved
Nonvascular Plant,Leptobryum pyriforme,Leptobryum Moss,Conserved
Nonvascular Plant,Mielichhoferia mielichhoferiana,Mielichhof's Copper Moss,Conserved
Nonvascular Plant,Orthodontium pellucens,Translucent Orthodontium,Conserved
Nonvascular Plant,Pohlia annotina,Pohlia Moss,Conserved
Nonvascular Plant,Pohlia cruda,Pohlia Moss,Conserved
Nonvascular Plant,Pohlia elongata,Elongate Pohlia Moss,Conserved
Nonvascular Plant,Pohlia lescuriana,Lescur's Pohlia Moss,Conserved
Nonvascular Plant,Pohlia longicolla,Pohlia Moss,Conserved
Nonvascular Plant,Pohlia nutans,Pohlia Moss,Conserved
Nonvascular Plant,Pohlia wahlenbergii,Wahlenberg's Pohlia Moss,Conserved
Nonvascular Plant,Rhodobryum ontariense,Ontario Rhodobryum Moss,Conserved
Nonvascular Plant,Rhodobryum roseum,Rose Rhodobryum Moss,Conserved
Nonvascular Plant,Mnium carolinianum,Carolina Mnium,Conserved
Nonvascular Plant,Mnium hornum,Horn Calcareous Moss,Conserved
Nonvascular Plant,Mnium marginatum,Olivegreen Calcareous Moss,Conserved
Nonvascular Plant,Mnium stellare,Stellar Calcareous Moss,Conserved
Nonvascular Plant,Mnium thomsonii,Thomson's Calcareous Moss,Conserved
Nonvascular Plant,Plagiomnium carolinianum,Carolina Plagiomnium Moss,Species of Concern
Nonvascular Plant,Plagiomnium ciliare,Plagiomnium Moss,Conserved
Nonvascular Plant,Plagiomnium cuspidatum,Toothed Plagiomnium Moss,Conserved
Nonvascular Plant,Plagiomnium rostratum,Plagiomnium Moss,Conserved
Nonvascular Plant,Rhizomnium appalachianum,Appalachian Rhizomnium Moss,Conserved
Nonvascular Plant,Rhizomnium magnifolium,Grandleaf Rhizomnium Moss,Conserved
Nonvascular Plant,Rhizomnium punctatum,Rhizomnium Moss,Conserved
Nonvascular Plant,Buxbaumia aphylla,Bug-On-A-Stick,Conserved
Nonvascular Plant,Diphyscium cumberlandianum,Cumberland Diphyscium Moss,Conserved
Nonvascular Plant,Diphyscium foliosum,Diphyscium Moss,Conserved
Nonvascular Plant,Trematodon longicollis,Trematodon Moss,Conserved
Nonvascular Plant,Arctoa fulvella,Arctoa Moss,Conserved
Nonvascular Plant,Brothera leana,Brothera Moss,Conserved
Nonvascular Plant,Campylopus atrovirens,Campylopus Moss,Conserved
Nonvascular Plant,Campylopus pilifer,Campylopus Moss,Conserved
Nonvascular Plant,Campylopus tallulensis,Tallul Campylopus Moss,Conserved
Nonvascular Plant,Dichodontium pellucidum,A Moss,Conserved
Nonvascular Plant,Dicranella heteromalla,Dicranella Moss,Conserved
Nonvascular Plant,Dicranella rufescens,Dicranella Moss,Conserved
Nonvascular Plant,Dicranella varia,Dicranella Moss,Conserved
Nonvascular Plant,Dicranodontium asperulum,Dicranodontium Moss,Conserved
Nonvascular Plant,Dicranodontium denudatum,Denuded Dicranodontium Moss,Conserved
Nonvascular Plant,Dicranum condensatum,Condensed Dicranum Moss,Conserved
Nonvascular Plant,Dicranum flagellare,Dicranum Moss,Conserved
Nonvascular Plant,Dicranum fulvum,Dicranum Moss,Conserved
Nonvascular Plant,Dicranum fuscescens,Dicranum Moss,Conserved
Nonvascular Plant,Dicranum montanum,Montane Dicranum Moss,Conserved
Nonvascular Plant,Dicranum polysetum,Dicranum Moss,Conserved
Nonvascular Plant,Dicranum scoparium,Dicranum Moss,Conserved
Nonvascular Plant,Dicranum spurium,Dicranum Moss,Conserved
Nonvascular Plant,Dicranum undulatum,Bog Broom-Moss,Conserved
Nonvascular Plant,Dicranum viride,Dicranum Moss,Conserved
Nonvascular Plant,Oncophorus raui,Oncophorus Moss,Conserved
Nonvascular Plant,Oncophorus wahlenbergii,Wahlenberg's Oncophorus Moss,Conserved
Nonvascular Plant,Paraleucobryum longifolium,Longleaf Paraleucobryum Moss,Conserved
Nonvascular Plant,Rhabdoweisia crispata,Rhabdoweisia Moss,Conserved
Nonvascular Plant,Ceratodon purpureus,Ceratodon Moss,Conserved
Nonvascular Plant,Ditrichum lineare,Ditrichum Moss,Conserved
Nonvascular Plant,Ditrichum pallidum,Pale Ditrichum Moss,Conserved
Nonvascular Plant,Ditrichum pusillum,Ditrichum Moss,Conserved
Nonvascular Plant,Ditrichum rhynchostegium,Ditrichum Moss,Conserved
Nonvascular Plant,Pleuridium subulatum,Pleuridium Moss,Conserved
Nonvascular Plant,Fissidens bryoides,Bryoid Fissidens Moss,Conserved
Nonvascular Plant,Fissidens bushii,Bush's Fissidens Moss,Conserved
Nonvascular Plant,Fissidens exilis,Fissidens Moss,Conserved
Nonvascular Plant,Fissidens hyalinus,Fissidens Moss,Conserved
Nonvascular Plant,Fissidens osmundioides,Osmund Fissidens Moss,Conserved
Nonvascular Plant,Fissidens subbasilaris,Fissidens Moss,Conserved
Nonvascular Plant,Fissidens taxifolius,Fissidens Moss,Conserved
Nonvascular Plant,Leucobryum albidum,Leucobryum Moss,Conserved
Nonvascular Plant,Leucobryum glaucum,Leucobryum Moss,Conserved
Nonvascular Plant,Aphanorrhegma serratum,Serrate Aphanorrhegma Moss,Conserved
Nonvascular Plant,Funaria calvescens,Funaria Moss,Conserved
Nonvascular Plant,Funaria flavicans,Funaria Moss,Conserved
Nonvascular Plant,Funaria hygrometrica,Funaria Moss,Conserved
Nonvascular Plant,Physcomitrium pyriforme,Physcomitrium Moss,Conserved
Nonvascular Plant,Coscinodon cribrosus,Coscinodon Moss,Conserved
Nonvascular Plant,Grimmia donniana,Donn's Dry Rock Moss,Conserved
Nonvascular Plant,Grimmia laevigata,Grimmia Dry Rock Moss,Conserved
Nonvascular Plant,Grimmia olneyi,Olney's Dry Rock Moss,Conserved
Nonvascular Plant,Grimmia pilifera,Grimmia Dry Rock Moss,Conserved
Nonvascular Plant,Racomitrium aciculare,Racomitrium Moss,Conserved
Nonvascular Plant,Racomitrium heterostichum,Racomitrium Moss,Conserved
Nonvascular Plant,Racomitrium microcarpon,Racomitrium Moss,Conserved
Nonvascular Plant,Schistidium agassizii,Agassiz's Schistidium Moss,Conserved
Nonvascular Plant,Schistidium apocarpum,Schistidium Moss,Conserved
Nonvascular Plant,Schistidium rivulare,Streamside Schistidium Moss,Conserved
Nonvascular Plant,Campylostelium saxicola,Campylostelium Moss,Conserved
Nonvascular Plant,Ptychomitrium incurvum,Ptychomitrium Moss,Conserved
Nonvascular Plant,Blindia acuta,Acute Blindia Moss,Conserved
Nonvascular Plant,Brachydontium trichodes,Peak Moss,Conserved
Nonvascular Plant,Seligeria recurvata,Recurved Small Limestone Moss,Conserved
Nonvascular Plant,Hedwigia ciliata,Ciliate Hedwigia Moss,Conserved
Nonvascular Plant,Hookeria acutifolia,Sharpleaf Hookeria Moss,Conserved
Nonvascular Plant,Amblystegium serpens,Amblystegium Moss,Conserved
Nonvascular Plant,Amblystegium varium,Amblystegium Moss,Conserved
Nonvascular Plant,Campylium chrysophyllum,Goldenleaf Campylium Moss,Conserved
Nonvascular Plant,Campylium hispidulum,Hispid Campylium Moss,Conserved
Nonvascular Plant,Campylium polygamum,Campylium Moss,Conserved
Nonvascular Plant,Campylium radicale,Campylium Moss,Conserved
Nonvascular Plant,Cratoneuron filicinum,Cratoneuron Moss,Conserved
Nonvascular Plant,Hygroamblystegium tenax,Hygroamblystegium Moss,Conserved
Nonvascular Plant,Hygrohypnum closteri,Closter's Brook-Hypnum,Conserved
Nonvascular Plant,Hygrohypnum eugyrium,Hygrohypnum Moss,Conserved
Nonvascular Plant,Hygrohypnum micans,Hygrohypnum Moss,Conserved
Nonvascular Plant,Hygrohypnum molle,Hygrohypnum Moss,Conserved
Nonvascular Plant,Hygrohypnum ochraceum,Hygrohypnum Moss,Conserved
Nonvascular Plant,Hygrohypnum subeugyrium,Hygrohypnum Moss,Conserved
Nonvascular Plant,Leptodictyum riparium,Streamside Leptodictyum Moss,Conserved
Nonvascular Plant,Platylomella lescurii,Lescur's Platylomella Moss,Conserved
Nonvascular Plant,Anomodon attenuatus,Anomodon Moss,Conserved
Nonvascular Plant,Anomodon minor,Anomodon Moss,Conserved
Nonvascular Plant,Anomodon rostratus,Anomodon Moss,Conserved
Nonvascular Plant,Anomodon rugelii,Rugel's Anomodon Moss,Conserved
Nonvascular Plant,Anomodon viticulosus,Anomodon Moss,Conserved
Nonvascular Plant,Haplohymenium triste,Haplohymenium Moss,Conserved
Nonvascular Plant,Herpetineuron toccoae,Herpetineuron Moss,Conserved
Nonvascular Plant,Brachythecium acuminatum,Acuminate Brachythecium Moss,Conserved
Nonvascular Plant,Brachythecium digastrum,Brachythecium Moss,Conserved
Nonvascular Plant,Brachythecium oedipodium,Brachythecium Moss,Conserved
Nonvascular Plant,Brachythecium oxycladon,Brachythecium Moss,Conserved
Nonvascular Plant,Brachythecium plumosum,Brachythecium Moss,Conserved
Nonvascular Plant,Brachythecium rivulare,Brachythecium Moss,Conserved
Nonvascular Plant,Brachythecium rutabulum,Brachythecium Moss,Conserved
Nonvascular Plant,Brachythecium salebrosum,Brachythecium Moss,Conserved
Nonvascular Plant,Bryhnia graminicolor,Bryhnia Moss,Conserved
Nonvascular Plant,Bryhnia novae-angliae,New England Bryhnia Moss,Conserved
Nonvascular Plant,Bryoandersonia illecebra,Bryoandersonia Moss,Conserved
Nonvascular Plant,Cirriphyllum piliferum,A Moss,Conserved
Nonvascular Plant,Eurhynchium hians,Eurhynchium Moss,Conserved
Nonvascular Plant,Eurhynchium pulchellum,Eurhynchium Moss,Conserved
Nonvascular Plant,Homalotheciella subcapillata,Homalotheciella Moss,Conserved
Nonvascular Plant,Isothecium myosuroides,Isothecium Moss,Conserved
Nonvascular Plant,Platyhypnidium riparoides,Platyhypnidium Moss,Conserved
Nonvascular Plant,Steerecleus serrulatus,Steerecleus Moss,Conserved
Nonvascular Plant,Climacium americanum,American Climacium Moss,Conserved
Nonvascular Plant,Climacium kindbergii,Kindberg's Climacium Moss,Conserved
Nonvascular Plant,Cryphaea glomerata,Cryphaea Moss,Conserved
Nonvascular Plant,Cryphaea nervosa,Cryphaea Moss,Conserved
Nonvascular Plant,Entodon brevisetus,Entodon Moss,Conserved
Nonvascular Plant,Entodon cladorrhizans,Entodon Moss,Conserved
Nonvascular Plant,Entodon concinnus,Entodon Moss,Conserved
Nonvascular Plant,Entodon macropodus,Entodon Moss,Conserved
Nonvascular Plant,Entodon seductrix,Seductive Entodon Moss,Conserved
Nonvascular Plant,Entodon sullivantii,Sullivant's Entodon Moss,Conserved
Nonvascular Plant,Anacamptodon splachnoides,Anacamptodon Moss,Conserved
Nonvascular Plant,Clasmatodon parvulus,Clasmatodon Moss,Conserved
Nonvascular Plant,Fabronia ciliaris,Fabronia Moss,Conserved
Nonvascular Plant,Fabronia ciliaris var. polycarpa,Fabronia Moss,Conserved
Nonvascular Plant,Fontinalis dalecarlica,Fontinalis Moss,Conserved
Nonvascular Plant,Fontinalis flaccida,Flaccid Fontinalis Moss,Conserved
Nonvascular Plant,Fontinalis novae-angliae,New England Fontinalis Moss,Conserved
Nonvascular Plant,Fontinalis novae-angliae var. novae-angliae,New England Fontinalis Moss,Conserved
Nonvascular Plant,Fontinalis sullivantii,Sullivant's Fontinalis Moss,Conserved
Nonvascular Plant,Hylocomiastrum umbratum,Hylocomiastrum Moss,Conserved
Nonvascular Plant,Hylocomium splendens,Splendid Feather Moss,Conserved
Nonvascular Plant,Leptohymenium sharpii,Sharp's Leptohymenium Moss,Species of Concern
Nonvascular Plant,Loeskeobryum brevirostre,Loeskeobryum Moss,Conserved
Nonvascular Plant,Pleurozium schreberi,Schreber's Big Red Stem Moss,Conserved
Nonvascular Plant,Pterigynandrum sharpii,Mount Leconte Moss,Conserved
Nonvascular Plant,Rhytidiadelphus squarrosus,Square Goose Neck Moss,Conserved
Nonvascular Plant,Rhytidiadelphus triquetrus,Rough Goose Neck Moss,Conserved
Nonvascular Plant,Callicladium haldanianum,Callicladium Moss,Conserved
Nonvascular Plant,Ctenidium malacodes,Ctenidium Moss,Conserved
Nonvascular Plant,Ctenidium molluscum,Mollusc Ctenidium Moss,Conserved
Nonvascular Plant,Herzogiella striatella,Herzogiella Moss,Conserved
Nonvascular Plant,Homomallium adnatum,Homomallium Moss,Conserved
Nonvascular Plant,Hypnum cupressiforme,Hypnum Moss,Conserved
Nonvascular Plant,Hypnum cupressiforme var. filiforme,Filiform Hypnum Moss,Conserved
Nonvascular Plant,Hypnum curvifolium,Curveleaf Hypnum Moss,Conserved
Nonvascular Plant,Hypnum fertile,Hypnum Moss,Conserved
Nonvascular Plant,Hypnum imponens,Hypnum Moss,Conserved
Nonvascular Plant,Hypnum lindbergii,Lindberg's Hypnum Moss,Conserved
Nonvascular Plant,Hypnum pallescens,Hypnum Moss,Conserved
Nonvascular Plant,Hypnum pratense,Hypnum Moss,Conserved
Nonvascular Plant,Isopterygiopsis muelleriana,Mueller's Isopterygiopsis Moss,Conserved
Nonvascular Plant,Platydictya confervoides,Platydictya Moss,Conserved
Nonvascular Plant,Pseudotaxiphyllum distichaceum,Pseudotaxiphyllum Moss,Conserved
Nonvascular Plant,Pseudotaxiphyllum elegans,Elegant Pseudotaxiphyllum Moss,Conserved
Nonvascular Plant,Ptilium crista-castrensis,Knights Plume Moss,Conserved
Nonvascular Plant,Pylaisiella intricata,Intricate Pylaisiella Moss,Conserved
Nonvascular Plant,Pylaisiella polyantha,Pylaisiella Moss,Conserved
Nonvascular Plant,Pylaisiella selwynii,Selwyn's Pylaisiella Moss,Conserved
Nonvascular Plant,Taxiphyllum deplanatum,Taxiphyllum Moss,Conserved
Nonvascular Plant,Taxiphyllum taxirameum,Taxiphyllum Moss,Conserved
Nonvascular Plant,Forsstroemia trichomitria,Forsstroemia Moss,Conserved
Nonvascular Plant,Bryohaplocladium microphyllum,Bryohaplocladium Moss,Conserved
Nonvascular Plant,Bryohaplocladium virginianum,Virginia Bryohaplocladium Moss,Conserved
Nonvascular Plant,Leskea gracilescens,Leskea Moss,Conserved
Nonvascular Plant,Leskea obscura,Leskea Moss,Conserved
Nonvascular Plant,Leskeella nervosa,Leskeella,Conserved
Nonvascular Plant,Leucodon brachypus,Leucodon Moss,Conserved
Nonvascular Plant,Leucodon brachypus var. andrewsianus,Andrews' Lecodon Moss,Conserved
Nonvascular Plant,Leucodon julaceus,Leucodon Moss,Conserved
Nonvascular Plant,Schwetschkeopsis fabronia,Schwetschkeopsis Moss,Conserved
Nonvascular Plant,Homalia trichomanoides,Homalia Moss,Conserved
Nonvascular Plant,Neckera complanata,Neckera Moss,Conserved
Nonvascular Plant,Neckera pennata,Neckera Moss,Conserved
Nonvascular Plant,Thamnobryum alleghaniense,Allegany Thamnobryum Moss,Conserved
Nonvascular Plant,Plagiothecium cavifolium,Plagiothecium Moss,Conserved
Nonvascular Plant,Plagiothecium denticulatum,Toothed Plagiothecium Moss,Conserved
Nonvascular Plant,Plagiothecium laetum,Plagiothecium Moss,Conserved
Nonvascular Plant,Heterocladium macounii,Macoun's Heterocladium Moss,Conserved
Nonvascular Plant,Myurella sibirica,Siberian Myurella Moss,Conserved
Nonvascular Plant,Pterigynandrum filiforme,Pterigynandrum Moss,Conserved
Nonvascular Plant,Isopterygium tenerum,Isopterygium Moss,Conserved
Nonvascular Plant,Platygyrium repens,Platygyrium Moss,Conserved
Nonvascular Plant,Pylaisiadelpha tenuirostris,Pylaisiadelpha Moss,Conserved
Nonvascular Plant,Brotherella recurvans,Recurved Brotherella Moss,Conserved
Nonvascular Plant,Heterophyllium affine,Heterophyllium Moss,Conserved
Nonvascular Plant,Sematophyllum adnatum,Sematophyllum Moss,Conserved
Nonvascular Plant,Sematophyllum demissum,Sematophyllum Moss,Conserved
Nonvascular Plant,Sematophyllum marylandicum,Maryland Sematophyllum Moss,Conserved
Nonvascular Plant,Thelia hirtella,Thelia Moss,Conserved
Nonvascular Plant,Abietinella abietina,Abietinella Moss,Conserved
Nonvascular Plant,Cyrto-hypnum minutulum,Cyrto-Hypnum Moss,Conserved
Nonvascular Plant,Cyrto-hypnum pygmaeum,Pygmy Cyrto-Hypnum Moss,Conserved
Nonvascular Plant,Rauiella scita,Rauiella Moss,Conserved
Nonvascular Plant,Thuidium allenii,Allen's Thuidium Moss,Conserved
Nonvascular Plant,Thuidium delicatulum,Delicate Thuidium Moss,Conserved
Nonvascular Plant,Thuidium recognitum,Thuidium Moss,Conserved
Nonvascular Plant,Acrobolbus ciliatus,Acrobolbus,Conserved
Nonvascular Plant,Calypogeja muelleriana,Mªller's Calypogeja,Conserved
Nonvascular Plant,Calypogeja muelleriana ssp. blomquistii,Blomquist's Calypogeja,Conserved
Nonvascular Plant,Calypogeja neesiana,Nees' Calypogeja,Conserved
Nonvascular Plant,Calypogeja peruviana,Peruvian Calypogeja,Conserved
Nonvascular Plant,Calypogeja sphagnicola,Sphagnum Calypogeja,Conserved
Nonvascular Plant,Calypogeja sullivantii,Sullivant's Calypogeja,Conserved
Nonvascular Plant,Cephalozia bicuspidata,Twotoothed Cephalozia,Conserved
Nonvascular Plant,Cephalozia bicuspidata ssp. ambigua,Twotoothed Cephalozia,Conserved
Nonvascular Plant,Cephalozia bicuspidata ssp. lammersiana,Lammers' Cephalozia,Conserved
Nonvascular Plant,Cephalozia catenulata,Cephalozia,Conserved
Nonvascular Plant,Cephalozia connivens,Cephalozia,Conserved
Nonvascular Plant,Cephalozia lunulifolia,Cephalozia,Conserved
Nonvascular Plant,Bazzania denudata,Bazzania,Conserved
Nonvascular Plant,Bazzania nudicaulis,Bazzania,Species of Concern
Nonvascular Plant,Bazzania tricrenata,Bazzania,Conserved
Nonvascular Plant,Bazzania trilobata,Threelobed Bazzania,Conserved
Nonvascular Plant,Lophocolea appalachiana,Appalachian Lophocolea,Species of Concern
Nonvascular Plant,Lophocolea muricata,Liverwort,Conserved
Nonvascular Plant,Blepharostoma trichophyllum,Blepharostoma,Conserved
Nonvascular Plant,Anastrophyllum helleranum,Heller's Anastrophyllum,Conserved
Nonvascular Plant,Anastrophyllum michauxii,Michaux's Anastrophyllum,Conserved
Nonvascular Plant,Anastrophyllum minutum,Anastrophyllum,Conserved
Nonvascular Plant,Anastrophyllum saxicola,Anastrophyllum,Conserved
Nonvascular Plant,Barbilophozia attenuata,Attenuate Barbilophozia,Conserved
Nonvascular Plant,Aneura pinguis,Aneura,Conserved
Nonvascular Plant,Apometzgeria pubescens,Apometzgeria,Conserved
Nonvascular Plant,Notothylas orbicularis,Round Notothylas,Conserved
Nonvascular Plant,Phaeoceros laevis,Phaeoceros,Conserved
Nonvascular Plant,Phaeoceros laevis ssp. carolinianus,Carolina Phaeoceros,Conserved
Nonvascular Plant,Amphidium mougeotii,Mougeot's Amphidium Moss,Conserved
Nonvascular Plant,Macrocoma sullivantii,Sullivant's Macrocoma Moss,Conserved
Nonvascular Plant,Orthotrichum exiguum,Orthotrichum Moss,Conserved
Nonvascular Plant,Orthotrichum ohioense,Ohio Orthotrichum Moss,Conserved
Nonvascular Plant,Orthotrichum stellatum,Stellate Orthotrichum Moss,Conserved
Nonvascular Plant,Orthotrichum strangulatum,Strangulate Orthotrichum Moss,Conserved
Nonvascular Plant,Schlotheimia rugifolia,Ruggedleaf Schlotheimia Moss,Conserved
Nonvascular Plant,Ulota coarctata,Ulota Moss,Conserved
